ADR_EGAID,STR_ESID,BDG_EGID,STN_LABEL,ADR_NUMBER,ZIP_LABEL,COM_FOSNR,COM_CANTON,ADR_STATUS,ADR_MODIFIED,ADR_EASTING,ADR_NORTHING
100149706,10091600,275750,Brünigstrasse,79a,6060 Sarnen,1407,OW,real,15.11.2024,2661734.92,1195028.879
100149707,10091600,275751,Brünigstrasse,83,6060 Sarnen,1407,OW,real,15.11.2024,2661699.204,1194989.197
100149708,10091600,275752,Brünigstrasse,81,6060 Sarnen,1407,OW,real,15.11.2024,2661703.401,1195011.856
100149709,10051428,275755,Bleiki,1,6056 Kägiswil,1407,OW,real,15.11.2024,2662242.063,1195647.01
100149710,10069989,275756,Kernmatt,5,6056 Kägiswil,1407,OW,real,15.11.2024,2662989.503,1195536.297
100149711,10069989,275758,Kernmatt,6,6056 Kägiswil,1407,OW,real,15.11.2024,2662951.199,1195338.057
100149712,10069989,275759,Kernmatt,7,6056 Kägiswil,1407,OW,real,15.11.2024,2662804.204,1195265.587
100149713,10069989,275762,Kernmatt,3,6060 Sarnen,1407,OW,real,15.11.2024,2662680.008,1195162.525
100149714,10069989,275763,Kernmatt,4,6056 Kägiswil,1407,OW,real,15.11.2024,2662691.703,1195188.034
100149715,10192151,275764,Feldwiden,2,6060 Sarnen,1407,OW,real,15.11.2024,2662438.116,1194871.284
100149716,10192151,275765,Feldwiden,3,6060 Sarnen,1407,OW,real,15.11.2024,2662343.251,1194998.567
100149717,10021439,275766,Stuechferich,1,6060 Sarnen,1407,OW,real,15.11.2024,2662744.284,1194971.093
100149719,10021410,275769,Dorfplatz,7,6060 Sarnen,1407,OW,real,15.11.2024,2661476.903,1194186.428
100149720,10091619,275770,Rathausgasse,9,6060 Sarnen,1407,OW,real,15.11.2024,2661429.641,1194169.227
100149721,10021410,275772,Dorfplatz,5,6060 Sarnen,1407,OW,real,15.11.2024,2661486.044,1194158.903
100149722,10091600,275773,Brünigstrasse,150,6060 Sarnen,1407,OW,real,15.11.2024,2661475.811,1194106.125
